customer_id,age,region,signup_date,acquisition_channel,acquisition_campaign_id
CUST000532,27,North,2022-08-28,Social Media,CAMP22
CUST000533,27,North,2025-05-16,Social Media,CAMP25
CUST000534,34,West,2021-05-09,Organic,
CUST000535,51,South,2025-02-08,Organic,
CUST000536,26,South,2021-03-26,Email,CAMP07
CUST000537,44,East,2024-03-07,Email,CAMP01
CUST000538,24,South,2023-09-02,Email,CAMP09
CUST000539,49,East,2024-08-01,Social Media,CAMP19
CUST000540,19,Central,2025-04-18,Social Media,CAMP21
CUST000541,59,South,2025-02-20,Email,CAMP02
CUST000542,21,West,2024-12-05,Paid Search,CAMP11
CUST000543,29,South,2023-12-18,Social Media,CAMP20
CUST000544,28,North,2023-09-07,Paid Search,CAMP17
CUST000545,66,North,2024-06-14,Social Media,CAMP24
CUST000546,21,West,2024-03-13,Email,CAMP07
CUST000547,42,South,2023-08-12,Social Media,CAMP22
CUST000548,52,West,2025-11-18,Social Media,CAMP19
CUST000549,47,North,2022-07-19,Social Media,CAMP24
CUST000550,57,East,2025-11-02,Email,CAMP10
CUST000551,64,North,2024-08-07,Email,CAMP07
CUST000552,40,North,2025-12-22,Organic,
CUST000553,66,East,2022-03-28,Email,CAMP05
CUST000554,36,North,2021-01-31,Email,CAMP04
CUST000555,75,South,2022-11-19,Email,CAMP01
CUST000556,47,East,2024-03-07,Social Media,CAMP24
CUST000557,60,West,2025-09-20,Organic,
CUST000558,68,West,2024-09-22,Organic,
CUST000559,63,North,2022-03-17,Social Media,CAMP25
CUST000560,67,North,2021-07-08,Paid Search,CAMP12
CUST000561,49,South,2023-10-16,Email,CAMP08
CUST000562,20,South,2022-10-26,Paid Search,CAMP12
CUST000563,46,South,2022-10-30,Email,CAMP01
CUST000564,28,South,2021-10-29,Email,CAMP10
CUST000565,69,South,2023-10-11,Paid Search,CAMP11
CUST000566,31,East,2022-12-04,Organic,
CUST000567,31,North,2021-10-09,Paid Search,CAMP14
CUST000568,32,South,2023-03-17,Email,CAMP05
CUST000569,55,South,2021-06-30,Social Media,CAMP19
CUST000570,51,North,2021-11-22,Social Media,CAMP25
CUST000571,73,West,2024-02-12,Email,CAMP01
CUST000572,42,South,2023-06-25,Paid Search,CAMP13
CUST000573,34,North,2021-06-24,Social Media,CAMP22
CUST000574,20,Central,2021-12-09,Email,CAMP06
CUST000575,18,South,2021-03-23,Social Media,CAMP21
CUST000576,39,North,2025-08-12,Email,CAMP04
CUST000577,71,West,2023-02-28,Paid Search,CAMP12
CUST000578,48,East,2021-11-06,Paid Search,CAMP12
CUST000579,69,Central,2022-09-18,Paid Search,CAMP13
CUST000580,23,Central,2023-07-25,Social Media,CAMP19
CUST000581,23,West,2021-04-10,Organic,
CUST000582,66,North,2022-09-21,Social Media,CAMP21
CUST000583,24,East,2023-04-27,Email,CAMP06
CUST000584,21,North,2023-02-11,Email,CAMP01
CUST000585,41,East,2025-12-07,Organic,
CUST000586,71,Central,2022-12-13,Social Media,CAMP22
CUST000587,57,North,2021-11-29,Organic,
CUST000588,23,Central,2025-11-23,Paid Search,CAMP18
CUST000589,66,East,2025-11-09,Organic,
CUST000590,66,North,2024-04-26,Social Media,CAMP23
CUST000591,64,Central,2025-02-05,Paid Search,CAMP18
CUST000592,70,East,2021-03-30,Organic,
CUST000593,31,East,2023-12-25,Paid Search,CAMP11
CUST000594,74,East,2025-03-05,Social Media,CAMP19
CUST000595,36,North,2021-01-02,Social Media,CAMP23
CUST000596,64,North,2023-09-23,Social Media,CAMP25
CUST000597,51,West,2021-10-11,Email,CAMP07
CUST000598,63,Central,2021-08-01,Email,CAMP05
CUST000599,54,West,2024-04-14,Email,CAMP07
CUST000600,55,Central,2023-05-12,Paid Search,CAMP12
CUST000601,53,Central,2023-02-22,Social Media,CAMP19
CUST000602,63,North,2021-09-01,Paid Search,CAMP11
CUST000603,60,West,2022-08-25,Social Media,CAMP20
CUST000604,25,West,2023-10-16,Email,CAMP01
CUST000605,65,South,2023-02-04,Paid Search,CAMP16
CUST000606,49,South,2022-11-08,Social Media,CAMP20
CUST000607,36,West,2025-10-28,Social Media,CAMP25
CUST000608,47,Central,2021-05-02,Social Media,CAMP21
CUST000609,74,Central,2023-01-30,Paid Search,CAMP18
CUST000610,67,East,2024-04-08,Organic,
CUST000611,66,West,2023-12-02,Organic,
CUST000612,44,East,2022-03-03,Organic,
CUST000613,63,Central,2023-11-02,Email,CAMP10
CUST000614,40,East,2024-10-31,Email,CAMP04
CUST000615,57,Central,2023-07-24,Social Media,CAMP25
CUST000616,55,Central,2025-07-09,Social Media,CAMP25
CUST000617,32,South,2024-05-27,Paid Search,CAMP11
CUST000618,33,Central,2022-03-20,Email,CAMP07
CUST000619,21,West,2024-03-30,Email,CAMP01
CUST000620,26,North,2022-07-13,Social Media,CAMP24
CUST000621,43,North,2022-04-08,Paid Search,CAMP14
CUST000622,45,West,2021-03-27,Social Media,CAMP20
CUST000623,27,North,2024-10-01,Email,CAMP06
CUST000624,42,North,2023-05-30,Email,CAMP01
CUST000625,53,East,2025-02-08,Social Media,CAMP24
CUST000626,31,North,2025-03-15,Email,CAMP06
CUST000627,37,South,2022-05-14,Organic,
CUST000628,39,West,2021-07-21,Paid Search,CAMP11
CUST000629,47,North,2024-08-21,Organic,
CUST000630,39,East,2021-11-03,Paid Search,CAMP18
CUST000631,60,North,2024-05-29,Organic,
CUST000632,36,Central,2024-09-21,Organic,
CUST000633,43,South,2024-07-06,Organic,
CUST000634,40,West,2024-03-11,Email,CAMP06
CUST000635,28,West,2022-02-09,Email,CAMP09
CUST000636,57,Central,2021-12-30,Social Media,CAMP19
CUST000637,31,East,2024-04-17,Paid Search,CAMP12
CUST000638,35,East,2021-11-09,Paid Search,CAMP15
CUST000639,63,North,2023-05-16,Email,CAMP07
CUST000640,73,East,2021-05-09,Social Media,CAMP24
CUST000641,56,East,2022-04-07,Organic,
CUST000642,71,East,2021-02-02,Email,CAMP04
CUST000643,67,North,2022-06-19,Organic,
CUST000644,45,East,2023-02-11,Social Media,CAMP22
CUST000645,62,East,2021-06-28,Email,CAMP08
CUST000646,37,East,2021-07-16,Social Media,CAMP20
CUST000647,44,West,2024-10-08,Social Media,CAMP21
CUST000648,49,South,2022-06-18,Organic,
CUST000649,73,East,2023-03-16,Social Media,CAMP24
CUST000650,67,South,2025-05-15,Paid Search,CAMP13
CUST000651,46,West,2021-04-05,Email,CAMP05
CUST000652,55,West,2021-04-01,Social Media,CAMP21
CUST000653,29,South,2022-10-24,Organic,
CUST000654,64,South,2024-12-25,Social Media,CAMP22
CUST000655,50,West,2025-11-02,Social Media,CAMP22
CUST000656,48,West,2022-11-28,Organic,
CUST000657,62,North,2022-06-25,Social Media,CAMP19
CUST000658,54,East,2023-01-23,Organic,
CUST000659,22,South,2023-09-05,Paid Search,CAMP13
CUST000660,34,West,2025-11-12,Social Media,CAMP25
CUST000661,28,North,2022-02-22,Social Media,CAMP20
CUST000662,60,West,2023-11-05,Email,CAMP06
CUST000663,20,West,2025-06-05,Email,CAMP03
CUST000664,29,Central,2021-03-08,Paid Search,CAMP13
CUST000665,52,Central,2024-02-27,Email,CAMP06
CUST000666,58,East,2024-12-20,Email,CAMP07
CUST000667,47,West,2022-09-29,Email,CAMP04
CUST000668,67,West,2023-10-10,Paid Search,CAMP13
CUST000669,71,Central,2025-03-03,Email,CAMP01
CUST000670,25,East,2024-11-19,Organic,
CUST000671,73,North,2024-02-27,Paid Search,CAMP14
CUST000672,53,Central,2021-10-04,Organic,
CUST000673,54,North,2022-01-06,Paid Search,CAMP14
CUST000674,23,Central,2022-04-25,Paid Search,CAMP17
CUST000675,54,South,2024-06-20,Social Media,CAMP22
CUST000676,60,East,2025-07-21,Organic,
CUST000677,51,Central,2023-07-30,Paid Search,CAMP16
CUST000678,22,West,2023-02-24,Paid Search,CAMP16
CUST000679,48,East,2025-11-01,Social Media,CAMP25
CUST000680,72,South,2023-07-22,Email,CAMP09
CUST000681,59,South,2024-06-08,Organic,
CUST000682,25,North,2024-03-20,Social Media,CAMP23
CUST000683,73,East,2025-04-19,Paid Search,CAMP18
CUST000684,73,East,2023-08-23,Email,CAMP08
CUST000685,27,North,2022-10-30,Social Media,CAMP22
CUST000686,64,South,2024-10-02,Paid Search,CAMP13
CUST000687,41,Central,2021-04-13,Social Media,CAMP24
CUST000688,52,Central,2022-02-12,Email,CAMP02
CUST000689,43,East,2021-07-24,Email,CAMP05
CUST000690,63,Central,2025-08-09,Email,CAMP08
CUST000691,75,East,2025-05-23,Paid Search,CAMP18
CUST000692,64,South,2021-04-09,Email,CAMP07
CUST000693,72,South,2022-03-18,Paid Search,CAMP14
CUST000694,72,Central,2023-07-02,Organic,
CUST000695,23,South,2025-10-30,Email,CAMP06
CUST000696,32,North,2025-12-27,Paid Search,CAMP12
CUST000697,59,Central,2023-12-27,Paid Search,CAMP11
CUST000698,52,West,2024-04-17,Paid Search,CAMP18
CUST000699,20,West,2022-08-19,Paid Search,CAMP14
CUST000700,23,West,2023-05-31,Organic,
CUST000701,48,West,2025-08-29,Social Media,CAMP19
CUST000702,53,North,2025-10-06,Social Media,CAMP19
CUST000703,27,West,2023-09-20,Organic,
CUST000704,27,South,2021-05-23,Paid Search,CAMP14
CUST000705,25,North,2022-08-09,Social Media,CAMP22
CUST000706,50,Central,2023-02-11,Email,CAMP01
CUST000707,18,North,2022-07-12,Email,CAMP10
CUST000708,51,North,2025-07-08,Paid Search,CAMP12
CUST000709,45,South,2023-08-16,Social Media,CAMP19
CUST000710,45,Central,2024-05-27,Social Media,CAMP19
CUST000711,57,Central,2024-12-27,Paid Search,CAMP15
CUST000712,48,North,2022-11-04,Organic,
CUST000713,60,South,2025-02-07,Paid Search,CAMP13
CUST000714,62,West,2025-11-21,Paid Search,CAMP13
CUST000715,71,East,2022-09-16,Email,CAMP07
CUST000716,64,North,2024-10-18,Organic,
CUST000717,48,South,2023-10-25,Email,CAMP08
CUST000718,46,East,2025-11-20,Social Media,CAMP22
CUST000719,31,North,2024-06-13,Email,CAMP10
CUST000720,52,West,2023-12-02,Paid Search,CAMP16
CUST000721,26,South,2025-02-13,Email,CAMP03
CUST000722,72,West,2021-01-15,Paid Search,CAMP14
CUST000723,67,West,2025-05-29,Paid Search,CAMP15
CUST000724,24,East,2025-11-10,Organic,
CUST000725,63,West,2024-12-13,Organic,
CUST000726,24,North,2025-02-13,Email,CAMP01
CUST000727,59,South,2022-10-11,Email,CAMP01
CUST000728,23,East,2023-10-02,Organic,
CUST000729,46,West,2021-10-14,Social Media,CAMP24
CUST000730,56,Central,2021-10-21,Social Media,CAMP21
CUST000731,60,South,2023-04-29,Email,CAMP07
CUST000732,42,West,2025-05-28,Email,CAMP06
CUST000733,71,North,2023-12-03,Organic,
CUST000734,62,North,2024-03-09,Email,CAMP03
CUST000735,30,South,2025-10-21,Email,CAMP01
CUST000736,56,Central,2021-01-06,Paid Search,CAMP14
CUST000737,60,East,2021-04-01,Social Media,CAMP24
CUST000738,37,East,2023-06-21,Social Media,CAMP19
CUST000739,60,West,2021-11-15,Social Media,CAMP23
CUST000740,70,North,2025-11-29,Social Media,CAMP21
CUST000741,65,North,2022-07-25,Social Media,CAMP21
CUST000742,62,North,2023-12-07,Organic,
CUST000743,54,North,2021-01-02,Paid Search,CAMP17
CUST000744,33,East,2024-07-21,Email,CAMP09
CUST000745,64,South,2025-11-27,Paid Search,CAMP15
CUST000746,39,West,2024-04-16,Email,CAMP09
CUST000747,48,West,2023-04-24,Organic,
CUST000748,36,Central,2023-08-06,Paid Search,CAMP14
CUST000749,36,North,2023-03-15,Organic,
CUST000750,27,East,2024-06-17,Organic,
CUST000751,73,North,2021-09-12,Paid Search,CAMP13
CUST000752,26,North,2021-12-24,Email,CAMP04
CUST000753,23,East,2023-11-01,Social Media,CAMP24
CUST000754,72,East,2022-09-10,Social Media,CAMP24
CUST000755,50,West,2025-05-11,Social Media,CAMP20
CUST000756,43,West,2025-06-13,Paid Search,CAMP14
CUST000757,60,North,2025-09-14,Email,CAMP06
CUST000758,40,Central,2022-05-08,Social Media,CAMP23
CUST000759,25,North,2022-07-09,Organic,
CUST000760,60,Central,2023-01-31,Organic,
CUST000761,28,East,2024-12-08,Social Media,CAMP20
CUST000762,50,North,2021-07-08,Paid Search,CAMP18
CUST000763,73,South,2024-07-16,Email,CAMP01
CUST000764,72,South,2025-08-27,Paid Search,CAMP13
CUST000765,38,West,2025-05-27,Social Media,CAMP19
CUST000766,63,North,2022-05-07,Social Media,CAMP24
CUST000767,53,West,2023-01-11,Paid Search,CAMP11
CUST000768,45,South,2023-11-27,Paid Search,CAMP11
CUST000769,26,Central,2022-07-20,Social Media,CAMP23
CUST000770,39,South,2022-12-30,Email,CAMP02
CUST000771,55,West,2022-10-17,Organic,
CUST000772,75,West,2022-09-26,Email,CAMP08
CUST000773,18,North,2022-10-16,Organic,
CUST000774,59,North,2021-11-04,Email,CAMP04
CUST000775,67,East,2023-05-05,Social Media,CAMP23
CUST000776,73,West,2025-12-24,Organic,
CUST000777,42,West,2022-04-04,Email,CAMP08
CUST000778,24,South,2022-06-13,Social Media,CAMP23
CUST000779,33,Central,2022-03-03,Email,CAMP08
CUST000780,67,Central,2022-12-25,Email,CAMP01
CUST000781,68,West,2021-04-25,Email,CAMP04
CUST000782,54,North,2021-12-18,Paid Search,CAMP15
CUST000783,25,North,2022-06-08,Email,CAMP03
CUST000784,25,Central,2024-02-20,Organic,
CUST000785,45,West,2022-09-22,Organic,
CUST000786,52,East,2021-06-07,Email,CAMP04
CUST000787,19,Central,2023-09-02,Social Media,CAMP24
CUST000788,57,North,2024-04-25,Social Media,CAMP24
CUST000789,49,West,2024-03-06,Paid Search,CAMP11
CUST000790,18,East,2023-07-08,Email,CAMP07
CUST000791,23,Central,2022-02-03,Social Media,CAMP19
CUST000792,44,West,2024-03-28,Paid Search,CAMP11
CUST000793,59,East,2025-03-23,Email,CAMP03
CUST000794,65,North,2021-01-09,Paid Search,CAMP16
CUST000795,43,Central,2024-08-19,Social Media,CAMP19
CUST000796,35,West,2024-05-14,Email,CAMP04
CUST000797,74,South,2022-06-18,Paid Search,CAMP15
CUST000798,44,Central,2021-03-25,Email,CAMP09
CUST000799,36,South,2023-08-15,Email,CAMP08
CUST000800,43,South,2025-08-03,Social Media,CAMP22
CUST000801,18,Central,2024-11-03,Social Media,CAMP22
CUST000802,35,West,2024-12-19,Organic,
CUST000803,47,Central,2023-01-02,Paid Search,CAMP16
CUST000804,71,Central,2021-08-15,Paid Search,CAMP18
CUST000805,60,East,2023-10-13,Paid Search,CAMP14
CUST000806,63,South,2023-10-13,Paid Search,CAMP18
CUST000807,49,Central,2023-10-23,Organic,
CUST000808,24,East,2025-10-14,Email,CAMP07
CUST000809,40,East,2024-10-31,Social Media,CAMP20
CUST000810,75,East,2022-03-20,Paid Search,CAMP15
CUST000811,20,North,2024-11-16,Organic,
CUST000812,68,North,2021-05-13,Email,CAMP04
CUST000813,57,East,2022-12-02,Social Media,CAMP19
CUST000814,34,West,2023-02-11,Paid Search,CAMP18
CUST000815,63,East,2022-12-16,Email,CAMP01
CUST000816,66,North,2021-09-10,Paid Search,CAMP18
CUST000817,20,South,2022-05-12,Paid Search,CAMP12
CUST000818,24,West,2024-11-20,Social Media,CAMP20
CUST000819,56,North,2021-02-05,Social Media,CAMP25
CUST000820,75,East,2025-07-24,Social Media,CAMP20
CUST000821,19,West,2025-02-19,Social Media,CAMP22
CUST000822,56,South,2023-04-01,Social Media,CAMP21
CUST000823,25,East,2021-12-30,Social Media,CAMP24
CUST000824,55,Central,2025-12-28,Paid Search,CAMP16
CUST000825,54,North,2025-10-16,Paid Search,CAMP18
CUST000826,23,North,2021-12-14,Organic,
CUST000827,57,North,2025-01-11,Email,CAMP01
CUST000828,70,West,2025-08-03,Organic,
CUST000829,68,Central,2025-03-03,Organic,
CUST000830,19,West,2022-08-14,Social Media,CAMP21
CUST000831,32,Central,2024-02-04,Organic,
CUST000832,31,West,2025-07-05,Email,CAMP09
CUST000833,44,South,2024-01-20,Social Media,CAMP20
CUST000834,26,South,2025-07-10,Paid Search,CAMP11
CUST000835,67,West,2021-12-13,Social Media,CAMP21
CUST000836,63,West,2022-09-30,Paid Search,CAMP11
CUST000837,64,East,2025-10-30,Social Media,CAMP24
CUST000838,29,East,2021-02-07,Paid Search,CAMP12
CUST000839,18,South,2025-03-14,Email,CAMP04
CUST000840,70,South,2022-07-07,Social Media,CAMP24
CUST000841,34,East,2021-09-23,Paid Search,CAMP12
CUST000842,56,West,2023-03-08,Social Media,CAMP21
CUST000843,70,West,2023-01-14,Social Media,CAMP25
CUST000844,20,South,2025-12-02,Organic,
CUST000845,18,Central,2022-10-21,Social Media,CAMP24
CUST000846,18,South,2024-06-13,Email,CAMP09
CUST000847,27,South,2022-08-07,Email,CAMP07
CUST000848,20,West,2024-03-05,Organic,
CUST000849,65,Central,2024-12-01,Email,CAMP03
CUST000850,53,Central,2024-03-24,Social Media,CAMP22
CUST000851,74,North,2024-03-11,Social Media,CAMP23
CUST000852,64,South,2022-12-25,Email,CAMP10
CUST000853,73,West,2024-08-18,Email,CAMP08
CUST000854,31,West,2024-06-13,Social Media,CAMP21
CUST000855,34,East,2022-07-25,Paid Search,CAMP14
CUST000856,67,North,2022-05-26,Email,CAMP09
CUST000857,32,East,2021-04-04,Social Media,CAMP22
CUST000858,21,North,2024-10-05,Email,CAMP10
CUST000859,56,South,2021-01-30,Social Media,CAMP22
CUST000860,64,East,2024-04-05,Email,CAMP06
CUST000861,74,North,2023-01-26,Paid Search,CAMP18
CUST000862,71,West,2024-09-24,Social Media,CAMP24
CUST000863,24,East,2021-06-15,Email,CAMP09
CUST000864,62,East,2021-10-04,Paid Search,CAMP18
CUST000865,67,South,2024-11-13,Social Media,CAMP23
CUST000866,58,Central,2023-10-06,Organic,
CUST000867,65,East,2025-08-04,Social Media,CAMP23
CUST000868,66,Central,2021-12-17,Paid Search,CAMP11
CUST000869,43,South,2021-02-10,Paid Search,CAMP18
CUST000870,20,East,2022-07-24,Social Media,CAMP21
CUST000871,44,Central,2021-12-17,Paid Search,CAMP12
CUST000872,29,North,2024-12-16,Organic,
CUST000873,24,South,2023-11-25,Paid Search,CAMP13
CUST000874,25,Central,2023-02-02,Paid Search,CAMP15
CUST000875,58,East,2025-10-23,Organic,
CUST000876,47,South,2021-04-02,Organic,
CUST000877,49,Central,2024-12-19,Email,CAMP04
CUST000878,61,North,2025-06-17,Social Media,CAMP23
CUST000879,49,East,2021-01-08,Email,CAMP08
CUST000880,54,West,2021-07-15,Organic,
CUST000881,22,West,2021-11-25,Organic,
CUST000882,67,East,2023-06-28,Email,CAMP08
CUST000883,44,North,2023-02-03,Email,CAMP04
CUST000884,27,Central,2023-05-18,Email,CAMP10
CUST000885,65,West,2024-11-24,Organic,
CUST000886,60,North,2022-12-30,Social Media,CAMP23
CUST000887,21,South,2025-12-27,Paid Search,CAMP12
CUST000888,29,East,2021-01-10,Social Media,CAMP21
CUST000889,18,North,2021-11-25,Paid Search,CAMP13
CUST000890,33,West,2022-04-10,Social Media,CAMP20
CUST000891,23,Central,2021-07-16,Organic,
CUST000892,59,South,2021-10-12,Email,CAMP05
CUST000893,48,Central,2021-07-04,Paid Search,CAMP13
CUST000894,74,West,2021-10-26,Paid Search,CAMP14
CUST000895,61,West,2023-01-04,Social Media,CAMP25
CUST000896,53,Central,2021-08-19,Paid Search,CAMP11
CUST000897,47,South,2023-06-06,Paid Search,CAMP15
CUST000898,21,Central,2025-02-13,Organic,
CUST000899,22,North,2023-06-23,Organic,
CUST000900,53,East,2021-07-04,Organic,
CUST000901,18,East,2023-08-17,Email,CAMP05
CUST000902,20,North,2022-09-01,Paid Search,CAMP13
CUST000903,30,West,2025-03-06,Organic,
CUST000904,69,East,2023-11-25,Social Media,CAMP22
CUST000905,44,East,2022-04-13,Paid Search,CAMP15
CUST000906,59,East,2021-03-16,Paid Search,CAMP11
CUST000907,41,North,2023-03-02,Social Media,CAMP24
CUST000908,28,North,2023-08-17,Social Media,CAMP21
CUST000909,39,North,2021-04-28,Social Media,CAMP20
CUST000910,23,Central,2023-04-27,Email,CAMP07
CUST000911,62,West,2024-09-24,Paid Search,CAMP16
CUST000912,28,East,2025-04-16,Social Media,CAMP22
CUST000913,39,East,2024-08-09,Social Media,CAMP24
CUST000914,74,East,2021-07-31,Email,CAMP10
CUST000915,52,South,2022-05-12,Social Media,CAMP19
CUST000916,44,North,2021-04-17,Email,CAMP09
CUST000917,49,East,2023-10-02,Paid Search,CAMP14
CUST000918,63,South,2021-09-26,Email,CAMP09
CUST000919,32,Central,2021-06-03,Email,CAMP08
CUST000920,54,North,2023-05-20,Email,CAMP07
CUST000921,68,East,2024-06-03,Social Media,CAMP25
CUST000922,51,East,2021-07-11,Paid Search,CAMP11
CUST000923,43,West,2021-12-16,Organic,
CUST000924,26,Central,2024-01-30,Email,CAMP06
CUST000925,32,South,2023-09-19,Email,CAMP08
CUST000926,72,North,2024-12-19,Paid Search,CAMP16
CUST000927,49,West,2021-05-05,Social Media,CAMP25
CUST000928,35,North,2023-10-12,Email,CAMP02
CUST000929,42,North,2023-05-24,Email,CAMP01
CUST000930,51,West,2022-10-17,Social Media,CAMP21
CUST000931,49,North,2024-04-09,Email,CAMP01
CUST000932,58,North,2023-03-27,Paid Search,CAMP15
CUST000933,32,East,2025-09-18,Paid Search,CAMP17
CUST000934,55,East,2022-03-19,Email,CAMP02
CUST000935,43,Central,2024-12-01,Organic,
CUST000936,72,South,2025-04-05,Social Media,CAMP19
CUST000937,27,South,2025-09-12,Email,CAMP08
CUST000938,26,West,2022-08-14,Paid Search,CAMP18
CUST000939,44,West,2022-11-28,Social Media,CAMP21
CUST000940,47,South,2025-04-17,Social Media,CAMP20
CUST000941,58,East,2024-07-15,Paid Search,CAMP15
CUST000942,41,East,2025-10-30,Social Media,CAMP25
CUST000943,70,South,2022-09-12,Paid Search,CAMP14
CUST000944,45,North,2022-04-12,Email,CAMP02
CUST000945,25,West,2024-05-12,Email,CAMP01
CUST000946,24,South,2025-04-16,Paid Search,CAMP17
CUST000947,74,South,2025-08-14,Email,CAMP08
CUST000948,25,East,2025-03-08,Email,CAMP04
CUST000949,72,North,2025-11-15,Organic,
CUST000950,34,South,2024-01-22,Social Media,CAMP24
CUST000951,23,East,2021-01-06,Organic,
CUST000952,35,Central,2025-03-03,Paid Search,CAMP17
CUST000953,53,West,2022-06-07,Social Media,CAMP25
CUST000954,42,South,2023-02-16,Social Media,CAMP23
CUST000955,63,South,2024-08-15,Paid Search,CAMP18
CUST000956,53,Central,2024-01-06,Paid Search,CAMP17
CUST000957,41,East,2024-04-02,Social Media,CAMP23
CUST000958,54,West,2023-01-11,Email,CAMP04
CUST000959,74,North,2022-05-06,Email,CAMP06
CUST000960,41,North,2025-12-29,Social Media,CAMP23
CUST000961,26,South,2024-05-27,Social Media,CAMP19
CUST000962,41,Central,2023-08-30,Email,CAMP08
CUST000963,66,Central,2022-07-21,Paid Search,CAMP15
CUST000964,30,North,2022-03-10,Social Media,CAMP22
CUST000965,73,West,2024-03-20,Paid Search,CAMP15
CUST000966,52,Central,2024-05-08,Email,CAMP06
CUST000967,52,Central,2024-12-09,Social Media,CAMP19
CUST000968,36,East,2024-10-16,Organic,
CUST000969,71,South,2023-08-16,Organic,
CUST000970,20,Central,2025-04-22,Organic,
CUST000971,35,South,2024-01-19,Organic,
CUST000972,42,South,2021-01-24,Organic,
